É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/10/20 10:42:07

,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
2021/5/4,11.4,0,8,1,0,1,8,,,,1,2.6,8,1,10.3,8,1,52,8,1,1016.9,8,1,1014.0,8,1,5.0,8,1,18.0,8,1,25.58,8,1,0,1,8,1,0,1,8,1,24.5,8,2021/5/4 14:50,8,1,10.9,8,2021/5/4 05:03,8,1,ìÏìå,8,1,5.8,8,2021/5/4 14:22,8,ìÏìÏìå,8,1,1015.3,0,8,2021/5/4 16:22,0,8,1,23,8,2021/5/4 14:36,8,1,0,1,8,2021/5/5 0:00,1,8,1,9.1,8,2021/5/4 13:46,8,ìÏìå,8,1,ê∞å„îñì‹,8,1,îñì‹å„ê∞,8,1
2021/5/5,1.6,0,8,1,0,1,8,,,,1,5.3,8,1,14.9,8,1,72,8,1,1015.7,8,1,1012.8,8,1,9.3,8,1,18.3,8,1,8.92,8,1,3.0,0,8,1,0,1,8,1,22.1,8,2021/5/5 08:23,8,1,14.0,8,2021/5/5 04:33,8,1,ìÏ,8,1,8.7,8,2021/5/5 10:31,8,ìÏ,8,1,1014.2,0,8,2021/5/5 16:11,0,8,1,54,8,2021/5/5 09:36,8,1,0.5,0,8,2021/5/5 22:14,0,8,1,16.6,8,2021/5/5 19:33,8,ìÏìÏêº,8,1,âJéûÅXì‹àÍéûê∞,8,1,âJàÍéûì‹,8,1
2021/5/6,6.7,0,8,1,0,1,8,,,,1,2.8,8,1,15.7,8,1,75,8,1,1016.4,8,1,1013.5,8,1,10.0,8,1,18.5,8,1,18.61,8,1,3.5,0,8,1,0,1,8,1,24.4,8,2021/5/6 15:33,8,1,15.6,8,2021/5/6 06:17,8,1,ìÏìÏìå,8,1,5.3,8,2021/5/6 17:36,8,ìÏìÏìå,8,1,1014.7,0,8,2021/5/6 03:58,0,8,1,41,8,2021/5/6 15:40,8,1,0.5,0,8,2021/5/6 05:41,0,8,1,9.0,8,2021/5/6 01:08,8,ìÏìÏêº,8,1,îñì‹éûÅXâJ,8,1,ì‹,8,1
2021/5/7,0.7,0,8,1,0,1,8,,,,1,1.8,8,1,16.6,8,1,83,8,1,1012.6,8,1,1009.8,8,1,10.0,8,1,17.5,8,1,6.70,8,1,1.0,0,8,1,0,1,8,1,20.5,8,2021/5/7 12:55,8,1,15.3,8,2021/5/7 23:52,8,1,ìÏ,8,1,5.4,8,2021/5/7 22:56,8,ìÏ,8,1,1006.4,0,8,2021/5/7 23:52,0,8,1,63,8,2021/5/7 08:52,8,1,0.5,0,8,2021/5/7 20:38,0,8,1,8.8,8,2021/5/7 22:48,8,ìÏ,8,1,ì‹å„âJ,8,1,ì‹éûÅXâJå„ê∞,8,1
2021/5/8,7.2,0,8,1,0,1,8,,,,1,2.9,8,1,15.8,8,1,71,8,1,1005.3,8,1,1002.5,8,1,5.5,8,1,19.5,8,1,21.08,8,1,0.0,0,8,1,0,1,8,1,24.9,8,2021/5/8 11:18,8,1,12.9,8,2021/5/8 04:28,8,1,ìÏ,8,1,6.3,8,2021/5/8 23:29,8,ìÏìÏêº,8,1,1003.1,0,8,2021/5/9 0:00,0,8,1,50,8,2021/5/8 11:32,8,1,0.0,0,8,2021/5/8 19:35,0,8,1,10.9,8,2021/5/8 23:18,8,ìÏ,8,1,ê∞å„ì‹,8,1,ì‹,8,1
2021/5/9,7.8,0,8,1,0,1,8,,,,1,4.3,8,1,15.3,8,1,56,8,1,1001.4,8,1,998.6,8,1,4.8,8,1,23.0,8,1,23.73,8,1,0,1,8,1,0,1,8,1,28.5,8,2021/5/9 15:16,8,1,17.6,8,2021/5/9 23:39,8,1,ìÏìÏêº,8,1,7.5,8,2021/5/9 01:15,8,ìÏ,8,1,998.0,0,8,2021/5/9 16:02,0,8,1,36,8,2021/5/9 16:12,8,1,0,1,8,2021/5/10 0:00,1,8,1,13.3,8,2021/5/9 01:15,8,ìÏìÏêº,8,1,ê∞àÍéûì‹,8,1,ê∞,8,1
2021/5/10,9.4,0,8,1,0,1,8,,,,1,3.4,8,1,10.0,8,1,43,8,1,1009.5,8,1,1006.7,8,1,6.8,8,1,20.2,8,1,24.41,8,1,0.0,0,8,1,0,1,8,1,25.1,8,2021/5/10 11:29,8,1,16.1,8,2021/5/10 03:31,8,1,ñkêº,8,1,6.5,8,2021/5/10 14:33,8,ìÏ,8,1,1005.9,0,8,2021/5/10 00:10,0,8,1,20,8,2021/5/10 10:16,8,1,0.0,0,8,2021/5/10 21:45,0,8,1,10.8,8,2021/5/10 07:41,8,ñkêº,8,1,ê∞,8,1,ì‹,8,1
2021/5/11,0.6,0,8,1,0,1,8,,,,1,2.3,8,1,11.7,8,1,58,8,1,1015.4,8,1,1012.5,8,1,9.8,8,1,17.5,8,1,6.68,8,1,0.0,0,8,1,0,1,8,1,19.9,8,2021/5/11 00:01,8,1,15.0,8,2021/5/11 23:29,8,1,ìåñkìå,8,1,4.7,8,2021/5/11 17:11,8,ìÏìÏìå,8,1,1011.5,0,8,2021/5/11 00:13,0,8,1,45,8,2021/5/11 00:36,8,1,0.0,0,8,2021/5/11 12:03,0,8,1,8.0,8,2021/5/11 00:03,8,ñkñkìå,8,1,ì‹,8,1,ì‹,8,1
2021/5/12,3.0,0,8,1,0,1,8,,,,1,3.1,8,1,11.5,8,1,56,8,1,1021.0,8,1,1018.1,8,1,10.0,8,1,17.9,8,1,15.76,8,1,0,1,8,1,0,1,8,1,21.2,8,2021/5/12 11:07,8,1,15.3,8,2021/5/12 00:02,8,1,ìÏìÏìå,8,1,5.5,8,2021/5/12 15:01,8,ìÏìå,8,1,1018.5,0,8,2021/5/12 00:11,0,8,1,39,8,2021/5/12 13:33,8,1,0,1,8,2021/5/13 0:00,1,8,1,8.7,8,2021/5/12 14:42,8,ìÏ,8,1,ì‹,8,1,ì‹å„âJ,8,1
2021/5/13,0.0,0,8,1,0,1,8,,,,1,1.8,8,1,17.3,8,1,94,8,1,1016.7,8,1,1013.8,8,1,10.0,8,1,16.1,8,1,3.41,8,1,12.0,0,8,1,0,1,8,1,18.2,8,2021/5/13 00:55,8,1,14.4,8,2021/5/13 06:32,8,1,ñk,8,1,3.3,8,2021/5/13 10:54,8,ñkêº,8,1,1013.3,0,8,2021/5/14 0:00,0,8,1,62,8,2021/5/13 00:55,8,1,0.5,0,8,2021/5/13 22:20,0,8,1,6.3,8,2021/5/13 02:17,8,ìåñkìå,8,1,âJ,8,1,ì‹éûÅXâJ,8,1
2021/5/14,10.9,0,8,1,0,1,8,,,,1,2.4,8,1,18.5,8,1,77,8,1,1013.0,8,1,1010.2,8,1,10.0,8,1,20.8,8,1,24.17,8,1,0.0,0,8,1,0,1,8,1,26.9,8,2021/5/14 13:49,8,1,15.9,8,2021/5/14 05:22,8,1,ìÏ,8,1,4.6,8,2021/5/14 18:04,8,ìÏ,8,1,1010.9,0,8,2021/5/14 15:07,0,8,1,50,8,2021/5/14 15:20,8,1,0.0,0,8,2021/5/14 02:41,0,8,1,7.2,8,2021/5/14 22:33,8,ìÏìå,8,1,îñì‹àÍéûê∞,8,1,îñì‹,8,1
2021/5/15,7.1,0,8,1,0,1,8,,,,1,3.7,8,1,17.8,8,1,72,8,1,1017.8,8,1,1015.0,8,1,9.0,8,1,21.2,8,1,22.07,8,1,0,1,8,1,0,1,8,1,26.4,8,2021/5/15 11:25,8,1,17.1,8,2021/5/15 03:12,8,1,ìÏìÏìå,8,1,7.8,8,2021/5/15 17:25,8,ìÏìÏìå,8,1,1015.9,0,8,2021/5/15 00:15,0,8,1,46,8,2021/5/15 17:21,8,1,0,1,8,2021/5/16 0:00,1,8,1,13.5,8,2021/5/15 16:36,8,ìÏ,8,1,îñì‹àÍéûê∞,8,1,ì‹àÍéûê∞,8,1
2021/5/16,1.2,0,8,1,0,1,8,,,,1,3.5,8,1,19.1,8,1,82,8,1,1014.1,8,1,1011.3,8,1,9.5,8,1,20.0,8,1,8.72,8,1,1.0,0,8,1,0,1,8,1,22.4,8,2021/5/16 07:30,8,1,18.3,8,2021/5/16 03:17,8,1,ìÏ,8,1,6.7,8,2021/5/16 07:07,8,ìÏ,8,1,1008.7,0,8,2021/5/17 0:00,0,8,1,62,8,2021/5/16 09:59,8,1,0.5,0,8,2021/5/16 20:57,0,8,1,11.7,8,2021/5/16 00:01,8,ìÏìÏìå,8,1,ì‹éûÅXâJ,8,1,ì‹éûÅXâJ,8,1
2021/5/17,0.0,0,8,1,0,1,8,,,,1,6.1,8,1,24.8,8,1,88,8,1,1003.6,8,1,1000.8,8,1,9.3,8,1,23.0,8,1,5.19,8,1,0.5,0,8,1,0,1,8,1,25.0,8,2021/5/17 10:19,8,1,19.8,8,2021/5/17 01:08,8,1,ìÏ,8,1,9.3,8,2021/5/17 09:50,8,ìÏ,8,1,1001.0,0,8,2021/5/17 16:21,0,8,1,80,8,2021/5/17 10:27,8,1,0.5,0,8,2021/5/17 15:10,0,8,1,17.3,8,2021/5/17 09:44,8,ìÏìÏêº,8,1,ì‹éûÅXâJ,8,1,ì‹àÍéûâJ,8,1
2021/5/18,0.0,0,8,1,0,1,8,,,,1,2.6,8,1,21.6,8,1,90,8,1,1008.8,8,1,1006.0,8,1,9.8,8,1,20.5,8,1,3.75,8,1,1.0,0,8,1,0,1,8,1,22.8,8,2021/5/18 07:41,8,1,16.6,8,2021/5/18 23:59,8,1,ñkñkìå,8,1,5.5,8,2021/5/18 12:57,8,ìå,8,1,1002.9,0,8,2021/5/18 00:02,0,8,1,71,8,2021/5/18 15:09,8,1,0.5,0,8,2021/5/18 21:52,0,8,1,9.4,8,2021/5/18 12:55,8,ìå,8,1,ì‹éûÅXâJ,8,1,âJéûÅXì‹,8,1
2021/5/19,0.0,0,8,1,0,1,8,,,,1,1.5,8,1,19.2,8,1,98,8,1,1011.8,8,1,1008.9,8,1,10.0,8,1,17.2,8,1,2.86,8,1,9.5,0,8,1,0,1,8,1,18.4,8,2021/5/19 15:56,8,1,16.1,8,2021/5/19 03:36,8,1,ñkìå,8,1,3.3,8,2021/5/19 03:30,8,ñkìå,8,1,1009.3,0,8,2021/5/19 17:24,0,8,1,91,8,2021/5/19 10:54,8,1,1.0,0,8,2021/5/19 15:18,0,8,1,6.0,8,2021/5/19 03:30,8,ìåñkìå,8,1,âJàÍéûì‹,8,1,ì‹,8,1
2021/5/20,0.3,0,8,1,0,1,8,,,,1,1.6,8,1,20.3,8,1,93,8,1,1014.3,8,1,1011.5,8,1,10.0,8,1,19.1,8,1,9.03,8,1,2.0,0,8,1,0,1,8,1,22.3,8,2021/5/20 12:24,8,1,16.2,8,2021/5/20 05:00,8,1,ñkìå,8,1,4.3,8,2021/5/20 14:04,8,ìÏìå,8,1,1010.3,0,8,2021/5/21 0:00,0,8,1,71,8,2021/5/20 16:37,8,1,0.5,0,8,2021/5/20 21:39,0,8,1,7.0,8,2021/5/20 13:56,8,ìÏìÏìå,8,1,ì‹éûÅXâJ,8,1,âJéûÅXì‹,8,1
2021/5/21,0.0,0,8,1,0,1,8,,,,1,4.9,8,1,23.9,8,1,92,8,1,1004.7,8,1,1001.9,8,1,10.0,8,1,21.7,8,1,7.36,8,1,5.0,0,8,1,0,1,8,1,25.2,8,2021/5/21 13:09,8,1,16.8,8,2021/5/21 02:03,8,1,ìÏ,8,1,8.9,8,2021/5/21 15:27,8,ìÏ,8,1,1001.8,0,8,2021/5/21 17:04,0,8,1,74,8,2021/5/21 23:49,8,1,1.0,0,8,2021/5/21 03:28,0,8,1,18.9,8,2021/5/21 09:13,8,ìÏ,8,1,âJéûÅXì‹,8,1,ì‹éûÅXâJ,8,1
2021/5/22,0.1,0,8,1,0,1,8,,,,1,3.3,8,1,19.3,8,1,83,8,1,1003.4,8,1,1000.6,8,1,10.0,8,1,20.0,8,1,6.62,8,1,2.0,0,8,1,0,1,8,1,23.4,8,2021/5/22 12:03,8,1,17.5,8,2021/5/22 23:05,8,1,ìÏ,8,1,7.2,8,2021/5/22 03:42,8,ìÏ,8,1,1001.4,0,8,2021/5/22 03:50,0,8,1,70,8,2021/5/22 15:42,8,1,0.5,0,8,2021/5/23 0:00,0,8,1,14.5,8,2021/5/22 03:12,8,ìÏ,8,1,ì‹éûÅXâJ,8,1,ì‹éûÅXâJ,8,1
2021/5/23,9.8,0,8,1,0,1,8,,,,1,3.0,8,1,17.3,8,1,77,8,1,1007.0,8,1,1004.2,8,1,5.8,8,1,19.6,8,1,26.61,8,1,5.5,0,8,1,0,1,8,1,25.4,8,2021/5/23 14:45,8,1,15.0,8,2021/5/23 04:44,8,1,ìÏìÏìå,8,1,5.7,8,2021/5/23 14:07,8,ìÏìå,8,1,1004.2,0,8,2021/5/23 00:09,0,8,1,51,8,2021/5/23 15:46,8,1,1.5,0,8,2021/5/23 01:09,0,8,1,9.5,8,2021/5/23 01:19,8,ñkñkìå,8,1,ê∞àÍéûì‹,8,1,ê∞éûÅXîñì‹,8,1
2021/5/24,5.0,0,8,1,0,1,8,,,,1,2.9,8,1,17.1,8,1,65,8,1,1006.3,8,1,1003.5,8,1,8.8,8,1,22.1,8,1,19.19,8,1,0.0,0,8,1,0,1,8,1,28.0,8,2021/5/24 12:34,8,1,16.4,8,2021/5/24 04:46,8,1,ìÏ,8,1,7.3,8,2021/5/24 23:42,8,ìÏ,8,1,1003.2,0,8,2021/5/25 0:00,0,8,1,45,8,2021/5/24 10:37,8,1,0.0,0,8,2021/5/24 23:49,0,8,1,14.1,8,2021/5/24 20:04,8,ìÏìÏêº,8,1,ì‹àÍéûê∞,8,1,îñì‹,8,1
2021/5/25,10.7,0,8,1,0,1,8,,,,1,3.6,8,1,17.5,8,1,66,8,1,1001.6,8,1,998.8,8,1,7.5,8,1,22.4,8,1,27.06,8,1,0,1,8,1,0,1,8,1,28.9,8,2021/5/25 14:36,8,1,17.0,8,2021/5/25 05:01,8,1,ìÏ,8,1,8.4,8,2021/5/25 17:53,8,ìÏìÏìå,8,1,999.3,0,8,2021/5/25 20:21,0,8,1,42,8,2021/5/25 14:21,8,1,0,1,8,2021/5/26 0:00,1,8,1,14.0,8,2021/5/25 15:09,8,ìÏìÏìå,8,1,ê∞éûÅXì‹,8,1,îñì‹éûÅXê∞,8,1
2021/5/26,10.4,0,8,1,0,1,8,,,,1,2.8,5,1,14.9,8,1,61,8,1,1008.3,8,1,1005.5,8,1,10.0,8,1,21.1,8,1,23.77,8,1,0,1,8,1,0,1,8,1,26.0,8,2021/5/26 13:40,8,1,16.9,8,2021/5/26 05:09,8,1,ìÏìå,5,1,6.4,5,2021/5/26 17:19,5,ìÏìå),5,1,1002.1,0,8,2021/5/26 00:07,0,8,1,30,8,2021/5/26 11:07,8,1,0,1,8,2021/5/26 00:01,1,8,1,10.2,5,2021/5/26 17:46,5,ìÏìå),5,1,îñì‹,8,1,ì‹å„àÍéûâJ,8,1
2021/5/27,0.0,0,8,1,0,1,8,,,,1,2.1,8,1,18.0,8,1,94,8,1,1005.3,8,1,1002.5,8,1,10.0,8,1,16.9,8,1,3.14,8,1,35.5,0,8,1,0,1,8,1,20.3,8,2021/5/27 00:48,8,1,15.5,8,2021/5/27 22:01,8,1,ìåìÏìå,8,1,5.1,8,2021/5/27 09:02,8,ìÏ,8,1,998.0,0,8,2021/5/27 18:14,0,8,1,71,8,2021/5/27 00:50,8,1,3.5,0,8,2021/5/27 15:30,0,8,1,9.5,8,2021/5/27 08:15,8,ìÏìÏìå,8,1,ëÂâJ,8,1,ì‹,8,1
2021/5/28,4.2,0,8,1,0,1,8,,,,1,2.9,8,1,17.7,8,1,75,8,1,1003.7,8,1,1000.8,8,1,10.0,8,1,20.5,8,1,17.61,8,1,0,1,8,1,0,1,8,1,26.1,8,2021/5/28 11:36,8,1,15.0,8,2021/5/28 01:53,8,1,ìÏ,8,1,7.8,8,2021/5/28 23:43,8,ìÏ,8,1,1000.8,0,8,2021/5/28 00:22,0,8,1,48,8,2021/5/28 11:34,8,1,0,1,8,2021/5/29 0:00,1,8,1,14.2,8,2021/5/28 23:29,8,ìÏ,8,1,îñì‹,8,1,ì‹,8,1
2021/5/29,4.7,0,8,1,0,1,8,,,,1,3.4,8,1,18.0,8,1,67,8,1,1000.8,8,1,998.0,8,1,8.0,8,1,22.8,8,1,16.67,8,1,0,1,8,1,0,1,8,1,28.3,8,2021/5/29 14:04,8,1,18.3,8,2021/5/29 05:59,8,1,ìÏ,8,1,8.0,8,2021/5/29 00:46,8,ìÏ,8,1,999.2,0,8,2021/5/29 03:27,0,8,1,40,8,2021/5/29 16:37,8,1,0,1,8,2021/5/30 0:00,1,8,1,14.0,8,2021/5/29 00:43,8,ìÏ,8,1,ì‹àÍéûê∞,8,1,ê∞àÍéûì‹,8,1
2021/5/30,4.7,0,8,1,0,1,8,,,,1,2.8,8,1,17.9,8,1,71,8,1,1006.8,8,1,1004.0,8,1,8.5,8,1,21.2,8,1,18.84,8,1,0.5,0,8,1,0,1,8,1,26.8,8,2021/5/30 13:15,8,1,17.8,8,2021/5/31 0:00,8,1,ìåñkìå,8,1,6.1,8,2021/5/30 16:45,8,ìÏìå,8,1,1004.1,0,8,2021/5/30 00:07,0,8,1,51,8,2021/5/30 13:16,8,1,0.5,0,8,2021/5/30 15:09,0,8,1,11.3,8,2021/5/30 16:52,8,ìÏìÏìå,8,1,ê∞éûÅXì‹àÍéûâJ,8,1,ê∞éûÅXì‹àÍéûâJ,8,1
2021/5/31,8.1,0,8,1,0,1,8,,,,1,3.1,8,1,16.2,8,1,68,8,1,1012.7,8,1,1009.8,8,1,8.3,8,1,20.6,8,1,24.27,8,1,7.5,0,8,1,0,1,8,1,25.2,8,2021/5/31 13:57,8,1,16.4,8,2021/6/1 0:00,8,1,ìÏìÏìå,8,1,6.9,8,2021/5/31 14:32,8,ìÏìå,8,1,1011.4,0,8,2021/5/31 01:40,0,8,1,50,8,2021/5/31 12:03,8,1,2.5,0,8,2021/5/31 23:46,0,8,1,11.1,8,2021/5/31 15:09,8,ìÏìÏìå,8,1,ì‹å„ê∞,8,1,ê∞éûÅXì‹àÍéûâJÅAóãÇî∫Ç§,8,1
2021/6/1,9.5,0,8,1,0,1,8,,,,1,3.1,8,1,17.0,8,1,74,8,1,1017.0,8,1,1014.1,8,1,5.0,8,1,20.1,8,1,25.87,8,1,0.5,0,8,1,0,1,8,1,25.7,8,2021/6/1 14:27,8,1,15.1,8,2021/6/1 02:58,8,1,ìÏìÏìå,8,1,6.3,8,2021/6/1 16:29,8,ìÏìå,8,1,1014.5,0,8,2021/6/1 00:07,0,8,1,47,8,2021/6/1 15:08,8,1,1.0,0,8,2021/6/1 00:04,0,8,1,10.6,8,2021/6/1 17:29,8,ìÏ,8,1,ê∞éûÅXì‹,8,1,ì‹,8,1
2021/6/2,3.0,0,8,1,0,1,8,,,,1,3.0,8,1,18.4,8,1,70,8,1,1018.4,8,1,1015.6,8,1,10.0,8,1,22.0,8,1,15.24,8,1,0,1,8,1,0,1,8,1,26.4,8,2021/6/2 13:13,8,1,19.0,8,2021/6/2 04:40,8,1,ìÏìÏìå,8,1,5.8,8,2021/6/2 14:08,8,ìÏìå,8,1,1017.0,0,8,2021/6/2 17:19,0,8,1,51,8,2021/6/2 14:03,8,1,0,1,8,2021/6/3 0:00,1,8,1,8.7,8,2021/6/2 17:37,8,ìÏìÏêº,8,1,ì‹,8,1,îñì‹å„ê∞,8,1
2021/6/3,7.8,0,8,1,0,1,8,,,,1,3.2,8,1,18.9,8,1,73,8,1,1015.6,8,1,1012.8,8,1,8.0,8,1,22.1,8,1,23.23,8,1,3.0,0,8,1,0,1,8,1,27.4,8,2021/6/3 13:20,8,1,18.1,8,2021/6/3 02:34,8,1,ìÏìÏìå,8,1,6.3,8,2021/6/3 20:34,8,ìÏìå,8,1,1011.6,0,8,2021/6/4 0:00,0,8,1,47,8,2021/6/3 13:44,8,1,0.5,0,8,2021/6/4 0:00,0,8,1,10.4,8,2021/6/3 20:07,8,ìÏìÏìå,8,1,ì‹àÍéûê∞,8,1,ì‹éûÅXâJ,8,1
2021/6/4,0.0,0,8,1,0,1,8,,,,1,5.2,8,1,24.1,8,1,97,8,1,1001.8,8,1,999.0,8,1,10.0,8,1,21.0,8,1,2.75,8,1,23.0,0,8,1,0,1,8,1,23.9,8,2021/6/4 18:47,8,1,19.3,8,2021/6/4 00:30,8,1,ìÏìÏìå,8,1,10.1,8,2021/6/4 16:55,8,ìÏ,8,1,994.5,0,8,2021/6/4 16:58,0,8,1,89,8,2021/6/4 06:28,8,1,1.5,0,8,2021/6/4 19:30,0,8,1,19.8,8,2021/6/4 16:08,8,ìÏìÏìå,8,1,âJ,8,1,ì‹éûÅXâJ,8,1
2021/6/5,3.4,0,8,1,0,1,8,,,,1,2.9,8,1,20.4,8,1,77,8,1,1003.9,8,1,1001.1,8,1,10.0,8,1,22.1,8,1,18.39,8,1,0.0,0,8,1,0,1,8,1,26.7,8,2021/6/5 12:14,8,1,19.1,8,2021/6/5 04:39,8,1,ìÏìå,8,1,6.5,8,2021/6/5 12:49,8,ìÏìå,8,1,999.0,0,8,2021/6/5 00:15,0,8,1,59,8,2021/6/5 12:17,8,1,0.0,0,8,2021/6/5 20:20,0,8,1,9.8,8,2021/6/5 15:56,8,ìÏìå,8,1,ì‹,8,1,ì‹àÍéûâJ,8,1
2021/6/6,0.3,0,8,1,0,1,8,,,,1,1.8,8,1,21.5,8,1,83,8,1,1008.9,8,1,1006.1,8,1,10.0,8,1,21.7,8,1,9.10,8,1,0.5,0,8,1,0,1,8,1,24.0,8,2021/6/6 16:44,8,1,19.5,8,2021/6/6 05:15,8,1,ìÏ,8,1,4.6,8,2021/6/6 12:13,8,ìÏ,8,1,1005.6,0,8,2021/6/6 01:17,0,8,1,72,8,2021/6/6 20:25,8,1,0.5,0,8,2021/6/6 13:26,0,8,1,7.7,8,2021/6/6 12:04,8,ìÏ,8,1,âJå„ì‹,8,1,ì‹,8,1
2021/6/7,3.9,0,8,1,0,1,8,,,,1,2.0,8,1,20.1,8,1,71,8,1,1013.6,8,1,1010.8,8,1,9.5,8,1,23.4,8,1,15.89,8,1,0.0,0,8,1,0,1,8,1,29.7,8,2021/6/7 14:57,8,1,19.7,8,2021/6/7 04:18,8,1,ìÏìÏìå,8,1,4.9,8,2021/6/7 16:11,8,ìÏìÏìå,8,1,1011.5,0,8,2021/6/7 01:13,0,8,1,34,8,2021/6/7 14:55,8,1,0.0,0,8,2021/6/7 11:48,0,8,1,7.8,8,2021/6/7 16:09,8,ìÏìÏìå,8,1,ì‹å„àÍéûê∞,8,1,îñì‹å„ê∞,8,1
2021/6/8,9.0,0,8,1,0,1,8,,,,1,2.2,8,1,19.6,8,1,64,8,1,1013.2,8,1,1010.4,8,1,6.8,8,1,24.8,8,1,22.35,8,1,0.0,0,8,1,0,1,8,1,31.4,8,2021/6/8 13:52,8,1,18.8,8,2021/6/8 04:42,8,1,ñkñkêº,8,1,6.9,8,2021/6/8 19:19,8,ñkñkìå,8,1,1010.9,0,8,2021/6/8 17:12,0,8,1,34,8,2021/6/8 13:31,8,1,0.0,0,8,2021/6/8 18:13,0,8,1,12.8,8,2021/6/8 19:10,8,ñkìå,8,1,ê∞å„ì‹àÍéûâJ,8,1,ì‹å„ê∞,8,1
2021/6/9,13.1,0,8,1,0,1,8,,,,1,2.8,8,1,16.4,8,1,55,8,1,1016.0,8,1,1013.2,8,1,1.5,8,1,24.5,8,1,28.67,8,1,0,1,8,1,0,1,8,1,31.1,8,2021/6/9 13:34,8,1,19.5,8,2021/6/9 05:04,8,1,ìÏìÏìå,8,1,6.1,8,2021/6/9 17:22,8,ìÏìå,8,1,1014.2,0,8,2021/6/9 03:11,0,8,1,28,8,2021/6/9 12:47,8,1,0,1,8,2021/6/10 0:00,1,8,1,9.2,8,2021/6/9 15:39,8,ìÏìÏìå,8,1,ê∞àÍéûîñì‹,8,1,âıê∞,8,1
2021/6/10,13.2,0,8,1,0,1,8,,,,1,2.7,8,1,18.7,8,1,64,8,1,1019.3,8,1,1016.5,8,1,0.8,8,1,24.1,8,1,28.59,8,1,0,1,8,1,0,1,8,1,30.7,8,2021/6/10 14:29,8,1,19.0,8,2021/6/10 04:02,8,1,ìÏìÏìå,8,1,4.8,8,2021/6/10 16:52,8,ìÏìÏìå,8,1,1017.9,0,8,2021/6/10 17:10,0,8,1,31,8,2021/6/10 14:30,8,1,0,1,8,2021/6/11 0:00,1,8,1,7.6,8,2021/6/10 21:56,8,ìÏìÏêº,8,1,âıê∞,8,1,ê∞éûÅXì‹,8,1
2021/6/11,9.6,0,8,1,0,1,8,,,,1,3.4,8,1,19.5,8,1,68,8,1,1019.7,8,1,1016.9,8,1,9.5,8,1,23.7,8,1,24.17,8,1,0,1,8,1,0,1,8,1,29.4,8,2021/6/11 12:32,8,1,20.6,8,2021/6/11 05:13,8,1,ìÏìÏìå,8,1,5.9,8,2021/6/11 18:59,8,ìÏìÏìå,8,1,1018.6,0,8,2021/6/11 16:23,0,8,1,41,8,2021/6/11 11:33,8,1,0,1,8,2021/6/11 00:01,1,8,1,9.4,8,2021/6/11 18:50,8,ìÏ,8,1,îñì‹,8,1,îñì‹àÍéûê∞,8,1
2021/6/12,4.8,0,8,1,0,1,8,,,,1,3.7,8,1,20.7,8,1,73,8,1,1016.8,8,1,1014.0,8,1,8.5,8,1,23.3,8,1,18.76,8,1,0,1,8,1,0,1,8,1,28.1,8,2021/6/12 11:46,8,1,19.5,8,2021/6/12 04:57,8,1,ìÏìÏìå,8,1,7.4,8,2021/6/12 15:21,8,ìÏìÏìå,8,1,1014.1,0,8,2021/6/12 23:59,0,8,1,51,8,2021/6/12 11:48,8,1,0,1,8,2021/6/13 0:00,1,8,1,12.6,8,2021/6/12 15:16,8,ìÏìå,8,1,ê∞éûÅXì‹,8,1,îñì‹,8,1
2021/6/13,3.2,0,8,1,0,1,8,,,,1,2.7,8,1,20.6,8,1,68,8,1,1011.3,8,1,1008.5,8,1,10.0,8,1,24.3,8,1,15.80,8,1,0.0,0,8,1,0,1,8,1,28.1,8,2021/6/13 11:50,8,1,21.2,8,2021/6/13 04:48,8,1,ìÏ,8,1,6.0,8,2021/6/13 15:21,8,ìÏìÏêº,8,1,1008.7,0,8,2021/6/14 0:00,0,8,1,56,8,2021/6/13 14:55,8,1,0.0,0,8,2021/6/14 0:00,0,8,1,8.8,8,2021/6/13 15:12,8,ìÏìÏêº,8,1,ì‹àÍéûâJ,8,1,âJéûÅXì‹,8,1
